name, result, bool var, arith var, conflict, decision, stage, learned added
eric2.t2.c_Iteration4_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration5_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration6_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration7_Loop_3-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration7_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration8_Loop_3-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration8_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration9_Loop_3-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration9_Loop_4-pieceTemplate, timeout, , , , , , 
ex11.t2.c_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
ex11.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
ex11.t2.c_Iteration1_Lasso_4-lexTemplate, unsat, , , 16672, 82196, 115492, 
ex11.t2.c_Iteration1_Lasso_4-phaseTemplate, unsat, , , 14284, 53548, 117649, 
ex11.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
ex11.t2.c_Iteration1_Lasso_5-phaseTemplate, timeout, , , , , , 
ex11.t2.c_Iteration1_Lasso_6-phaseTemplate, timeout, , , , , , 
ex11.t2.c_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
ex12.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 8118, 10438, 15707, 
ex14.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 8190, 10835, 17626, 
ex18.t2.c_Iteration2_Loop_4-pieceTemplate, sat, , , 30043, 115866, 182092, 
ex21.t2.c_Iteration1_Loop_3-pieceTemplate, sat, , , 9840, 8352, 8953, 
ex21.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 11162, 16141, 27014, 
ex21.t2.c_Iteration2_Loop_4-pieceTemplate, sat, , , 4703, 6689, 13695, 
ex4.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 39892, 146350, 300205, 
ex4.t2.c_Iteration2_Loop_3-pieceTemplate, sat, , , 4582, 7199, 18142, 
ex4.t2.c_Iteration2_Loop_4-pieceTemplate, sat, , , 23819, 54009, 148192, 
example.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 8310, 29778, 43938, 
fibcall.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 2476, 5620, 7822, 
firewire.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
firewire.t2.c_Iteration1_Lasso_4-lexTemplate, sat, , , 3867, 103190, 213483, 
firewire.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
firewire.t2.c_Iteration1_Lasso_5-phaseTemplate, sat, , , 5055, 65822, 141970, 
firewire.t2.c_Iteration1_Lasso_6-nestedTemplate, sat, , , 7607, 89304, 194578, 
firewire.t2.c_Iteration1_Lasso_6-phaseTemplate, sat, , , 5331, 85940, 186667, 
firewire.t2.c_Iteration1_Lasso_7-nestedTemplate, sat, , , 12080, 122262, 263172, 
firewire.t2.c_Iteration1_Lasso_7-phaseTemplate, sat, , , 11819, 219773, 437805, 
firewire.t2.c_Iteration3_Loop_3-pieceTemplate, timeout, , , , , , 
firewire.t2.c_Iteration3_Loop_4-pieceTemplate, timeout, , , , , , 
flipflop.t2.c_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
flipflop.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
flipflop.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
flipflop.t2.c_Iteration1_Loop_2-pieceTemplate, timeout, , , , , , 
flipflop.t2.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
flipflop.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
fuhs-inflasso.t2.c_Iteration2_Loop_4-pieceTemplate, sat, , , 3402, 6866, 11694, 
fun4.t2.c_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
fun4.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
fun4.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
fun4.t2.c_Iteration1_Lasso_6-phaseTemplate, unsat, , , 2446, 4787, 9897, 
fun4.t2.c_Iteration1_Lasso_7-phaseTemplate, unsat, , , 2703, 5632, 11432, 
fun4.t2.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
fun4.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
fun8.t2.c_Iteration2_Loop_3-pieceTemplate, sat, , , 31962, 16959, 54392, 
fun8.t2.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
fun9.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
fun9.t2.c_Iteration2_Loop_4-pieceTemplate, sat, , , 91998, 84853, 135792, 
fun9.t2.c_Iteration3_Loop_4-pieceTemplate, sat, , , 92287, 85234, 135487, 
fun9.t2.c_Iteration4_Loop_3-pieceTemplate, sat, , , 9690, 9840, 24538, 
fun9.t2.c_Iteration4_Loop_4-pieceTemplate, sat, , , 31956, 62682, 131974, 
graycode.t2.c_Iteration15_Loop_3-pieceTemplate, sat, , , 3664, 6056, 13247, 
graycode.t2.c_Iteration15_Loop_4-pieceTemplate, sat, , , 15932, 32798, 78556, 
graycode.t2.c_Iteration22_Loop_4-pieceTemplate, sat, , , 8198, 25442, 66709, 
graycode.t2.c_Iteration3_Loop_4-pieceTemplate, sat, , , 25399, 67890, 166500, 
heidy7-simple.t2.c_Iteration2_Lasso_3-pieceTemplate, timeout, , , , , , 
heidy7-simple.t2.c_Iteration2_Lasso_4-pieceTemplate, timeout, , , , , , 
heidy7.t2.c_Iteration1_Loop_3-pieceTemplate, sat, , , 4519, 9090, 33120, 
heidy7.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 4619, 22405, 50086, 
heidy7.t2.c_Iteration2_Lasso_2-pieceTemplate, unsat, , , 16162, 14944, 17942, 
heidy7.t2.c_Iteration2_Lasso_3-pieceTemplate, timeout, , , , , , 
heidy7.t2.c_Iteration2_Lasso_4-pieceTemplate, timeout, , , , , , 
heidy8.t2.c_Iteration1_Loop_3-pieceTemplate, sat, , , 3092, 7513, 24453, 
heidy8.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 4987, 26057, 56510, 
hongyi1.t2.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
hongyi1.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
iecs.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
insertsort.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 7169, 9163, 21481, 
jacobi.c.i.jacobi.pl.t2.fixed.t2.c_Iteration4_Loop_4-pieceTemplate, sat, , , 19193, 70720, 114106, 
jacobi.c.i.jacobi.pl.t2.fixed.t2.c_Iteration5_Loop_4-pieceTemplate, sat, , , 33762, 100305, 200482, 
jacobi.c.i.jacobi.pl.t2.nor.t2.rlgfixed.t2.c_Iteration5_Loop_4-pieceTemplate, sat, , , 33899, 100867, 201563, 
jacobi.t2.c_Iteration4_Loop_4-pieceTemplate, sat, , , 25975, 85308, 135933, 
jacobi.t2.c_Iteration5_Loop_4-pieceTemplate, sat, , , 32592, 99886, 211404, 
loop3.t2.c_Iteration29_Lasso_4-pieceTemplate, sat, , , 13638, 33008, 69316, 
loop3.t2.c_Iteration32_Lasso_4-pieceTemplate, timeout, , , , , , 
loop3.t2.c_Iteration4_Loop_4-pieceTemplate, sat, , , 2625, 5724, 10259, 
loop_on_input.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 13664, 67510, 96158, 
magic.t2.c_Iteration2_Loop_4-pieceTemplate, sat, , , 8029, 21036, 69256, 
magic.t2.c_Iteration4_Loop_4-pieceTemplate, sat, , , 7498, 11062, 14266, 
matrixsqrt.t2.c_Iteration12_Loop_3-pieceTemplate, sat, , , 3901, 9920, 18574, 
matrixsqrt.t2.c_Iteration12_Loop_4-pieceTemplate, sat, , , 37732, 106640, 227746, 
matrixsqrt.t2.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
matrixsqrt.t2.c_Iteration4_Loop_4-pieceTemplate, sat, , , 29858, 97726, 158214, 
matrixsqrt.t2.c_Iteration6_Loop_4-pieceTemplate, sat, , , 30549, 99348, 160458, 
mc91test.t2.c_Iteration2_Loop_4-pieceTemplate, sat, , , 4661, 5064, 10406, 
mc91test.t2.c_Iteration3_Loop_4-pieceTemplate, sat, , , 6234, 8680, 17561, 
mc91test.t2.c_Iteration5_Loop_3-pieceTemplate, sat, , , 3379, 7345, 19654, 
mc91test.t2.c_Iteration5_Loop_4-pieceTemplate, timeout, , , , , , 
mc91test.t2.c_Iteration6_Loop_7-phaseTemplate, sat, , , 285, 2603, 6172, 
n-15a.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 6197, 48929, 99673, 
n_firewire_instrumented-PP.t2.c_Iteration11_Loop_3-pieceTemplate, timeout, , , , , , 
n_firewire_instrumented-PP.t2.c_Iteration11_Loop_4-pieceTemplate, timeout, , , , , , 
n_firewire_instrumented-PP.t2.c_Iteration12_Loop_4-pieceTemplate, sat, , , 109015, 101763, 215722, 
n_firewire_instrumented-PP.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 98817, 104032, 144995, 
n_firewire_instrumented-PP.t2.c_Iteration4_Loop_4-pieceTemplate, timeout, , , , , , 
ndes.t2.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
ndes.t2.c_Iteration3_Loop_2-pieceTemplate, sat, , , 8563, 12399, 32817, 
ndes.t2.c_Iteration3_Loop_4-pieceTemplate, timeout, , , , , , 
neg-1394complete-fail.t2.c_Iteration5_Loop_4-pieceTemplate, sat, , , 98092, 89062, 114085, 
neg-smagilla-fail.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
nested.t2.c_Iteration2_Loop_4-pieceTemplate, sat, , , 5505, 5995, 12501, 
nested.t2.c_Iteration3_Loop_3-pieceTemplate, sat, , , 6040, 4313, 12819, 
nested.t2.c_Iteration4_Loop_3-pieceTemplate, sat, , , 6040, 4313, 12819, 
nested.t2.c_Iteration4_Loop_4-pieceTemplate, sat, , , 4366, 3902, 12569, 
p-12.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 713, 1506, 4615, 
p-1d.t2.c_Iteration2_Loop_4-pieceTemplate, sat, , , 13218, 41510, 146524, 
p-42.t2.c_Iteration2_Loop_4-pieceTemplate, sat, , , 7370, 25985, 45879, 
p-43.t2.c_Iteration2_Loop_3-pieceTemplate, timeout, , , , , , 
p-43.t2.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
p-43.t2.c_Iteration4_Loop_3-pieceTemplate, timeout, , , , , , 
p-43.t2.c_Iteration4_Loop_4-pieceTemplate, timeout, , , , , , 
p-43.t2.c_Iteration5_Loop_3-pieceTemplate, timeout, , , , , , 
p-43.t2.c_Iteration5_Loop_4-pieceTemplate, timeout, , , , , , 
p-46.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 12887, 14017, 28280, 
p-46.t2.c_Iteration2_Lasso_3-pieceTemplate, timeout, , , , , , 
p-46.t2.c_Iteration2_Lasso_4-pieceTemplate, timeout, , , , , , 
p-46.t2.c_Iteration2_Lasso_7-phaseTemplate, unsat, , , 6240, 67677, 196047, 
p-46.t2.c_Iteration2_Loop_2-pieceTemplate, timeout, , , , , , 
p-46.t2.c_Iteration2_Loop_3-pieceTemplate, timeout, , , , , , 
p-46.t2.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
p-46.t2.c_Iteration2_Loop_6-phaseTemplate, unsat, , , 7306, 11290, 30821, 
p-46.t2.c_Iteration2_Loop_7-phaseTemplate, unsat, , , 16540, 27808, 49918, 
p-49.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 713, 1506, 4615, 
p-55.t2.c_Iteration2_Loop_3-pieceTemplate, timeout, , , , , , 
p-55.t2.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
p-55.t2.c_Iteration3_Loop_3-pieceTemplate, timeout, , , , , , 
p-55.t2.c_Iteration3_Loop_4-pieceTemplate, timeout, , , , , , 
p-56.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 37983, 178527, 248044, 
pentagon.t2.c_Iteration10_Loop_4-pieceTemplate, sat, , , 14942, 25144, 37168, 
pentagon.t2.c_Iteration11_Loop_3-pieceTemplate, timeout, , , , , , 
pentagon.t2.c_Iteration11_Loop_4-pieceTemplate, timeout, , , , , , 
pentagon.t2.c_Iteration12_Loop_3-pieceTemplate, sat, , , 2940, 4266, 10395, 
pentagon.t2.c_Iteration12_Loop_4-pieceTemplate, timeout, , , , , , 
pentagon.t2.c_Iteration14_Loop_3-pieceTemplate, sat, , , 2720, 4894, 11405, 
pentagon.t2.c_Iteration14_Loop_4-pieceTemplate, sat, , , 4605, 11835, 18682, 
pentagon.t2.c_Iteration8_Loop_4-pieceTemplate, sat, , , 5009, 8554, 15686, 
pentagon.t2.c_Iteration9_Loop_3-pieceTemplate, sat, , , 2264, 3332, 6954, 
pentagon.t2.c_Iteration9_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank1.t2.c_Iteration1_Loop_3-pieceTemplate, unsat, , , 21378, 23898, 28181, 
polyrank1.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank2.t2.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
polyrank2.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank3.t2.c_Iteration10_Loop_3-pieceTemplate, timeout, , , , , , 
polyrank3.t2.c_Iteration10_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank3.t2.c_Iteration1_Loop_3-pieceTemplate, unsat, , , 13954, 16279, 22408, 
polyrank3.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank3.t2.c_Iteration2_Loop_3-pieceTemplate, unsat, , , 14105, 16408, 22494, 
polyrank3.t2.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank3.t2.c_Iteration3_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank3.t2.c_Iteration4_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank3.t2.c_Iteration5_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank3.t2.c_Iteration6_Loop_3-pieceTemplate, timeout, , , , , , 
polyrank3.t2.c_Iteration6_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank3.t2.c_Iteration7_Loop_3-pieceTemplate, timeout, , , , , , 
polyrank3.t2.c_Iteration7_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank3.t2.c_Iteration8_Loop_3-pieceTemplate, timeout, , , , , , 
polyrank3.t2.c_Iteration8_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank3.t2.c_Iteration9_Loop_3-pieceTemplate, timeout, , , , , , 
polyrank3.t2.c_Iteration9_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration10_Loop_2-pieceTemplate, unsat, , , 6835, 7068, 6851, 
polyrank4.t2.c_Iteration10_Loop_3-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration10_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration2_Loop_3-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration3_Loop_3-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration3_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration4_Loop_3-pieceTemplate, unsat, , , 11517, 13073, 11848, 
polyrank4.t2.c_Iteration4_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration5_Loop_3-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration5_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration6_Loop_3-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration6_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration7_Loop_3-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration7_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration8_Loop_2-pieceTemplate, unsat, , , 5957, 5133, 6763, 
polyrank4.t2.c_Iteration8_Loop_3-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration8_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration9_Loop_2-pieceTemplate, unsat, , , 6215, 5895, 7151, 
polyrank4.t2.c_Iteration9_Loop_3-pieceTemplate, timeout, , , , , , 
polyrank4.t2.c_Iteration9_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank5.t2.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
polyrank5.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank5.t2.c_Iteration1_Loop_5-phaseTemplate, sat, , , 36021, 9700, 54736, 
polyrank5.t2.c_Iteration1_Loop_6-phaseTemplate, sat, , , 9097, 5289, 16194, 
polyrank5.t2.c_Iteration1_Loop_7-phaseTemplate, sat, , , 23550, 20424, 43941, 
polyrank5.t2.c_Iteration3_Loop_4-pieceTemplate, sat, , , 5536, 17854, 30119, 
polyrank6.t2.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
polyrank6.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
polyrank7.t2.c_Iteration1_Lasso_6-phaseTemplate, unsat, , , 80184, 54764, 79899, 
polyrank7.t2.c_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
polyrank7.t2.c_Iteration1_Loop_6-phaseTemplate, unsat, , , 56024, 29264, 49062, 
polyrank7.t2.c_Iteration1_Loop_7-phaseTemplate, timeout, , , , , , 
qrdcmp.c.i.qrdcmp.pl.t2.fixed.t2.c_Iteration6_Loop_3-pieceTemplate, sat, , , 2713, 7940, 16033, 
qrdcmp.c.i.qrdcmp.pl.t2.fixed.t2.c_Iteration6_Loop_4-pieceTemplate, timeout, , , , , , 
qrdcmp.t2.c_Iteration6_Loop_3-pieceTemplate, sat, , , 2732, 8092, 15834, 
qrdcmp.t2.c_Iteration6_Loop_4-pieceTemplate, timeout, , , , , , 
queens.t2.c_Iteration5_Loop_4-pieceTemplate, sat, , , 9781, 18932, 49557, 
queue_1.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 20212, 17682, 31432, 
queue_10.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 7126, 8513, 17238, 
queue_100.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 7126, 8513, 17238, 
queue_1000.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 7126, 8513, 17238, 
rlft3.c.i.rlft3.pl.t2.fixed.t2.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
rlft3.t2.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
sas2.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
sas2.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
sas2.t2.c_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
sas2.t2.c_Iteration2_Lasso_3-pieceTemplate, sat, , , 6441, 46118, 99813, 
sas2.t2.c_Iteration2_Lasso_4-pieceTemplate, timeout, , , , , , 
sas2.t2.c_Iteration6_Lasso_2-pieceTemplate, sat, , , 11711, 31759, 62167, 
sas2.t2.c_Iteration6_Lasso_3-pieceTemplate, timeout, , , , , , 
sas2.t2.c_Iteration6_Lasso_4-lexTemplate, sat, , , 19390, 50092, 90301, 
sas2.t2.c_Iteration6_Lasso_4-pieceTemplate, timeout, , , , , , 
sas2.t2.c_Iteration6_Lasso_6-nestedTemplate, sat, , , 15742, 39098, 78390, 
sas2.t2.c_Iteration6_Lasso_6-phaseTemplate, sat, , , 14247, 35398, 65236, 
sas2.t2.c_Iteration6_Lasso_7-nestedTemplate, sat, , , 20204, 51021, 102889, 
sas2.t2.c_Iteration6_Lasso_7-phaseTemplate, sat, , , 36747, 94025, 169522, 
sas2.t2.c_Iteration6_Loop_3-pieceTemplate, timeout, , , , , , 
sas2.t2.c_Iteration6_Loop_4-pieceTemplate, timeout, , , , , , 
sas2.t2.c_Iteration6_Loop_7-phaseTemplate, timeout, , , , , , 
sas2.t2.c_Iteration7_Lasso_3-pieceTemplate, timeout, , , , , , 
sas2.t2.c_Iteration7_Lasso_4-pieceTemplate, timeout, , , , , , 
sas2.t2.c_Iteration7_Loop_3-pieceTemplate, timeout, , , , , , 
sas2.t2.c_Iteration7_Loop_4-pieceTemplate, timeout, , , , , , 
sas2.t2.c_Iteration7_Loop_7-phaseTemplate, timeout, , , , , , 
selectSort.t2.c_Iteration3_Loop_4-pieceTemplate, sat, , , 9291, 23518, 53391, 
selectSort.t2.c_Iteration5_Loop_4-pieceTemplate, sat, , , 7049, 20891, 52976, 
seq2.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 713, 1506, 4615, 
slayer-2-filtered.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 5338, 7059, 15031, 
smagillb-succeed.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
smagillc-fail.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
sort.t2.c_Iteration15_Loop_3-pieceTemplate, timeout, , , , , , 
sort.t2.c_Iteration15_Loop_4-pieceTemplate, timeout, , , , , , 
sort.t2.c_Iteration18_Loop_4-pieceTemplate, timeout, , , , , , 
sort.t2.c_Iteration19_Loop_4-pieceTemplate, sat, , , 3715, 3236, 12071, 
sort.t2.c_Iteration5_Loop_3-pieceTemplate, sat, , , 27121, 21041, 54989, 
sort.t2.c_Iteration5_Loop_4-pieceTemplate, timeout, , , , , , 
spiral.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 10731, 29881, 66551, 
spiral.t2.c_Iteration22_Loop_4-pieceTemplate, timeout, , , , , , 
spiral.t2.c_Iteration2_Loop_4-pieceTemplate, sat, , , 37643, 161039, 284457, 
spiral.t2.c_Iteration3_Loop_4-pieceTemplate, timeout, , , , , , 
spiral.t2.c_Iteration4_Loop_4-pieceTemplate, timeout, , , , , , 
spiral.t2.c_Iteration5_Loop_4-pieceTemplate, sat, , , 41764, 121661, 254225, 
spiral.t2.c_Iteration6_Loop_4-pieceTemplate, sat, , , 38003, 162629, 286417, 
spiral.t2.c_Iteration7_Loop_4-pieceTemplate, sat, , , 9552, 61086, 137216, 
spiral.t2.c_Iteration8_Loop_4-pieceTemplate, timeout, , , , , , 
spiral.t2.c_Iteration9_Loop_4-pieceTemplate, sat, , , 34625, 136337, 255086, 
sudoku.t2.c_Iteration24_Loop_4-pieceTemplate, timeout, , , , , , 
sudoku.t2.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
sudoku.t2.c_Iteration4_Loop_4-pieceTemplate, timeout, , , , , , 
sumit.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
sumit.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
sumit.t2.c_Iteration2_Loop_3-pieceTemplate, timeout, , , , , , 
sumit.t2.c_Iteration2_Loop_4-lexTemplate, sat, , , 4720, 9462, 23559, 
sumit.t2.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
toeplz.c.i.toeplz.pl.t2.fixed.t2.c_Iteration10_Loop_3-pieceTemplate, sat, , , 9712, 22211, 38626, 
toeplz.c.i.toeplz.pl.t2.fixed.t2.c_Iteration10_Loop_4-pieceTemplate, sat, , , 36115, 132111, 208331, 
toeplz.c.i.toeplz.pl.t2.fixed.t2.c_Iteration2_Loop_4-pieceTemplate, sat, , , 30125, 80169, 195165, 
toeplz.c.i.toeplz.pl.t2.fixed.t2.c_Iteration3_Loop_4-pieceTemplate, sat, , , 25069, 81782, 132708, 
toeplz.c.i.toeplz.pl.t2.fixed.t2.c_Iteration7_Loop_4-pieceTemplate, sat, , , 21018, 83315, 204177, 
toeplz.c.i.toeplz.pl.t2.nor.t2.rlgfixed.t2.c_Iteration3_Loop_4-pieceTemplate, sat, , , 25124, 81982, 132992, 
toeplz.t2.c_Iteration10_Loop_3-pieceTemplate, sat, , , 7153, 19678, 34235, 
toeplz.t2.c_Iteration10_Loop_4-pieceTemplate, sat, , , 35783, 119699, 193412, 
toeplz.t2.c_Iteration2_Loop_4-pieceTemplate, sat, , , 33948, 90470, 210975, 
toeplz.t2.c_Iteration3_Loop_4-pieceTemplate, sat, , , 23746, 81487, 129782, 
toeplz.t2.c_Iteration7_Loop_4-pieceTemplate, sat, , , 17773, 70135, 207149, 
w1.t2.c_Iteration1_Lasso_3-pieceTemplate, unsat, , , 30035, 28256, 41699, 
w1.t2.c_Iteration1_Lasso_4-pieceTemplate, unsat, , , 16215, 25241, 53059, 
wrong_loop.t2.c_Iteration1_Loop_4-pieceTemplate, sat, , , 18632, 82202, 140551, 
wrong_loop.t2.c_Iteration2_Loop_4-pieceTemplate, sat, , , 27180, 131269, 247315, 
wrong_loop.t2.c_Iteration3_Loop_4-pieceTemplate, sat, , , 26597, 119126, 215361, 
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_4-lexTemplate, unsat, , , 1705, 30228, 67083, 
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_5-phaseTemplate, timeout, , , , , , 
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_6-phaseTemplate, unsat, , , 4685, 31644, 64697, 
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Loop_2-pieceTemplate, timeout, , , , , , 
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Loop_4-lexTemplate, unsat, , , 1705, 30228, 67083, 
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Loop_5-phaseTemplate, timeout, , , , , , 
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Loop_6-phaseTemplate, unsat, , , 4685, 31644, 64697, 
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Loop_7-phaseTemplate, timeout, , , , , , 
BradleyMannaSipma-2005CAV-Fig1_true-termination.c_Iteration1_Lasso_2-pieceTemplate, sat, , , 23052, 366423, 642268, 
BradleyMannaSipma-2005CAV-Fig1_true-termination.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
BradleyMannaSipma-2005CAV-Fig1_true-termination.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
